sexo,ano_nascimento,raca,estado_origem,cidade_origem,renda,possui_auxilio_alimentacao,possui_auxilio_transporte,possui_auxilio_residencia_moradia,grau_academico,area_conhecimento,descricao
M,1998,Pardo,Rio Grande do Norte,NATAL,1200,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
M,1998,Pardo,Rio Grande do Norte,NATAL,1200,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
M,1999,Branco,Rio Grande do Norte,NATAL,2410,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,1999,Branco,Rio Grande do Norte,NATAL,2410,False,False,False,BACHARELADO,Ciências Biológicas,FALHOU
F,1996,Branco,Rio Grande do Norte,PARELHAS,1050,False,False,False,BACHARELADO,Ciências Humanas,FALHOU
F,1996,Branco,Rio Grande do Norte,PARELHAS,1050,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
F,2001,Branco,Rio Grande do Norte,NATAL,1060,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,2001,Branco,Rio Grande do Norte,NATAL,1060,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,2000,Pardo,Rio Grande do Norte,NATAL,9000,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,1996,Pardo,Rio Grande do Norte,ASSU,3587,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
F,1997,Branco,Rio Grande do Norte,CURRAIS NOVOS,1200,False,False,False,BACHARELADO,Ciências Humanas,FALHOU
F,2001,Branco,Rio Grande do Norte,NATAL,3254,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1995,Pardo,Rio Grande do Norte,MACAU,1000,False,False,False,BACHARELADO,Ciências Humanas,FALHOU
F,1994,Branco,Rio Grande do Norte,NATAL,1031,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1994,Branco,Rio Grande do Norte,NATAL,1031,False,False,False,BACHARELADO,Ciências Biológicas,FALHOU
F,1994,Branco,Rio Grande do Norte,NATAL,1031,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
M,2000,Pardo,Rio Grande do Norte,NATAL,5000,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,2000,Branco,Pernambuco,RECIFE,7000,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,2000,Branco,Pernambuco,RECIFE,7000,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
M,1999,Não Informado,Rio Grande do Norte,SÃO PAULO DO POTENGI,1996,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
M,1999,Não Informado,Rio Grande do Norte,SÃO PAULO DO POTENGI,1996,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1992,Pardo,Rio Grande do Norte,PARELHAS,2134,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1992,Pardo,Rio Grande do Norte,PARELHAS,2134,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
M,1985,Pardo,Rio Grande do Norte,BAÍA FORMOSA,2478,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
M,1985,Pardo,Rio Grande do Norte,BAÍA FORMOSA,2478,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",FALHOU
M,1999,Pardo,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
M,1999,Pardo,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,2001,Branco,Rio Grande do Norte,CAICÓ,1645,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,1996,Negro,Rio Grande do Norte,NÃO INFORMADO,7100,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,2001,Branco,Rio Grande do Norte,NATAL,1500,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1999,Pardo,Rio Grande do Norte,SANTO ANTÔNIO,1039,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1999,Pardo,Rio Grande do Norte,SANTO ANTÔNIO,1039,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,SANTO ANTÔNIO,1039,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1999,Pardo,Rio Grande do Norte,SANTO ANTÔNIO,1039,False,False,False,BACHARELADO,Ciências Biológicas,FALHOU
F,1998,Branco,Rio Grande do Norte,NITERÓI,1000,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
F,1998,Branco,Rio Grande do Norte,NITERÓI,1000,False,False,False,BACHARELADO,Ciências Humanas,FALHOU
F,1998,Branco,Rio Grande do Norte,NITERÓI,1000,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1998,Não Informado,Rio Grande do Norte,NATAL,6000,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,1998,Não Informado,Rio Grande do Norte,NATAL,6000,False,False,False,BACHARELADO,Ciências Biológicas,FALHOU
F,1999,Branco,Rio Grande do Norte,NATAL,2100,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,1999,Branco,Rio Grande do Norte,NATAL,2100,False,False,False,BACHARELADO,Ciências Humanas,FALHOU
M,1996,Branco,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1996,Branco,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
F,1983,Branco,Rio Grande do Norte,SOUSA,13000,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",FALHOU
F,1983,Branco,Rio Grande do Norte,SOUSA,13000,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
F,1998,Branco,Rio Grande do Norte,ASSU,1183,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,1992,Pardo,Rio Grande do Norte,SÃO MAMEDE,800,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
M,2000,Pardo,Rio Grande do Norte,CAICÓ,5988,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
M,2000,Pardo,Rio Grande do Norte,CAICÓ,5988,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",FALHOU
M,2002,Não Informado,Rio Grande do Norte,NATAL,7047,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,2000,Pardo,Rio Grande do Norte,ACARI,700,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,2000,Pardo,Rio Grande do Norte,ACARI,700,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
F,2000,Branco,Rio Grande do Norte,NATAL,4000,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1999,Pardo,Pernambuco,RECIFE,9793,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
F,2000,Branco,Rio Grande do Norte,NATAL,6309,False,False,False,LICENCIATURA,Ciências Biológicas,INDEFERIDO
F,2000,Branco,Rio Grande do Norte,NATAL,6309,False,False,False,LICENCIATURA,Ciências Biológicas,APROVADO
F,2000,Branco,Rio Grande do Norte,NATAL,13101,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,2000,Branco,Rio Grande do Norte,NATAL,13101,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1998,Branco,Rio Grande do Norte,PARNAMIRIM,1045,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
M,1997,Branco,Rio Grande do Norte,NATAL,12723,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1997,Indígena,Rio Grande do Norte,NATAL,1039,False,False,False,LICENCIATURA,Ciências Biológicas,FALHOU
F,2001,Negro,Rio Grande do Norte,NATAL,1568,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,2001,Negro,Rio Grande do Norte,NATAL,1568,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1999,Pardo,Rio Grande do Norte,NATAL,2078,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,1999,Pardo,Rio Grande do Norte,NATAL,2078,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,2000,Negro,Rio Grande do Norte,NATAL,981,False,False,False,TECNOLÓGICO,Ciências da Saúde,APROVADO
F,2000,Branco,Rio Grande do Norte,NATAL,12000,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,2000,Pardo,Rio de Janeiro,SÃO GONÇALO,1000,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1999,Branco,Rio Grande do Norte,NATAL,7700,False,False,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
M,1999,Branco,Rio Grande do Norte,NATAL,7700,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1999,Pardo,Rio Grande do Norte,NATAL,0,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,2001,Pardo,Rio Grande do Norte,MOSSORÓ,1048,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,2001,Pardo,Rio Grande do Norte,MOSSORÓ,1048,False,False,False,BACHARELADO,Ciências Biológicas,FALHOU
F,2001,Pardo,Rio Grande do Norte,MOSSORÓ,1048,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
M,1997,Branco,Rio Grande do Norte,NATAL,700,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
M,1991,Negro,Rio Grande do Norte,NATAL,0,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",INDEFERIDO
M,1991,Negro,Rio Grande do Norte,NATAL,0,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
F,2001,Negro,Rio Grande do Norte,NATAL,1227,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
F,2001,Pardo,Rio Grande do Norte,CURRAIS NOVOS,998,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,2000,Branco,Rio Grande do Norte,NATAL,22273,False,False,False,LICENCIATURA,Ciências Biológicas,APROVADO
F,2000,Branco,Rio Grande do Norte,NATAL,22273,False,False,False,LICENCIATURA,Ciências Biológicas,INDEFERIDO
F,2001,Negro,Rio Grande do Norte,NATAL,1040,False,False,False,TECNOLÓGICO,Ciências da Saúde,APROVADO
F,1983,Pardo,Rio Grande do Norte,SÃO MAMEDE,2557,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
M,2000,Branco,Rio Grande do Norte,FORTALEZA,1400,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,2000,Negro,Rio Grande do Norte,NATAL,3462,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
M,2000,Negro,Rio Grande do Norte,NATAL,3462,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,1989,Pardo,Rio Grande do Norte,MACAÍBA,1000,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
M,1989,Pardo,Rio Grande do Norte,MACAÍBA,1000,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,2000,Pardo,Rio Grande do Norte,NATAL,600,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",FALHOU
F,2000,Branco,Rio Grande do Norte,NATAL,2068,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
F,2000,Branco,Rio Grande do Norte,NATAL,2068,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",FALHOU
F,1995,Pardo,Rio Grande do Norte,CAICÓ,1005,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,1999,Branco,Rio Grande do Norte,CAICÓ,1045,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,2001,Pardo,Rio Grande do Norte,NATAL,7000,False,False,False,BACHARELADO,Ciências Humanas,FALHOU
F,2001,Branco,Rio Grande do Norte,NATAL,10000,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,2001,Branco,Rio Grande do Norte,NATAL,10000,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,2000,Negro,Rio Grande do Norte,NATAL,4400,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,2000,Negro,Rio Grande do Norte,NATAL,4400,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,NATAL,5443,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1999,Branco,Rio Grande do Norte,NATAL,1355,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
F,1999,Branco,Rio Grande do Norte,NATAL,1355,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,2000,Branco,Rio Grande do Norte,SÃO PAULO,0,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
M,2000,Branco,Rio Grande do Norte,SÃO PAULO,0,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
F,1998,Pardo,Rio Grande do Norte,CEARÁ-MIRIM,1350,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1998,Pardo,Rio Grande do Norte,CEARÁ-MIRIM,1350,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,1995,Pardo,Rio Grande do Norte,APODI,5373,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1998,Pardo,Rio Grande do Norte,NATAL,1100,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
M,1999,Branco,Rio Grande do Norte,NATAL,5000,False,False,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
M,1999,Branco,Rio Grande do Norte,NATAL,5000,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1999,Pardo,Rio Grande do Norte,NATAL,7500,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,1999,Negro,Rio Grande do Norte,NATAL,1500,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
M,2001,Negro,Rio Grande do Norte,CURRAIS NOVOS,853,False,False,False,BACHARELADO,Ciências Humanas,FALHOU
F,1995,Pardo,Rio Grande do Norte,NATAL,9953,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
F,1995,Pardo,Rio Grande do Norte,NATAL,9953,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,2000,Branco,Rio Grande do Norte,CAICÓ,1000,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
M,1999,Branco,Rio Grande do Norte,VIÇOSA,0,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1999,Branco,Rio Grande do Norte,VIÇOSA,0,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
M,1999,Branco,Rio de Janeiro,NÃO INFORMADO,15670,False,False,False,LICENCIATURA,Ciências Biológicas,APROVADO
F,2001,Branco,Rio Grande do Norte,CAICÓ,2525,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
F,1990,Pardo,Rio Grande do Norte,NATAL,1039,False,False,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
F,1990,Pardo,Rio Grande do Norte,NATAL,1039,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1999,Branco,Rio Grande do Norte,NATAL,3400,False,False,False,LICENCIATURA,Ciências Biológicas,FALHOU
F,1999,Branco,Rio Grande do Norte,NATAL,3400,False,False,False,LICENCIATURA,Ciências Biológicas,INDEFERIDO
M,1999,Pardo,Rio Grande do Norte,NATAL,2396,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1999,Pardo,Rio Grande do Norte,NATAL,2396,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
M,1988,Branco,Rio Grande do Norte,RIO DE JANEIRO,4000,False,False,False,LICENCIATURA,Ciências Biológicas,APROVADO
F,1998,Pardo,Rio Grande do Norte,NATAL,400,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1998,Pardo,Rio Grande do Norte,NATAL,400,False,False,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
F,2001,Pardo,Rio Grande do Norte,NATAL,1020,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1998,Pardo,Rio Grande do Norte,NATAL,3934,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
M,1998,Pardo,Rio Grande do Norte,NATAL,3934,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
M,2001,Pardo,Rio Grande do Norte,NATAL,1039,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
M,2000,Negro,Rio Grande do Norte,CAICÓ,1200,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
M,2000,Pardo,Rio Grande do Norte,NATAL,4018,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
M,2000,Pardo,Rio Grande do Norte,NATAL,4018,False,False,False,BACHARELADO,Ciências Biológicas,FALHOU
F,2001,Branco,Rio Grande do Norte,NATAL,6000,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,2001,Branco,Rio Grande do Norte,NATAL,6000,False,False,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,MOSSORÓ,2980,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1999,Pardo,Rio Grande do Norte,MOSSORÓ,2980,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,1997,Pardo,Rio Grande do Norte,ACARI,1500,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
M,2000,Pardo,Rio Grande do Norte,NATAL,1500,False,False,False,LICENCIATURA,Ciências Biológicas,INDEFERIDO
M,2000,Pardo,Rio Grande do Norte,NATAL,1500,False,False,False,LICENCIATURA,Ciências Biológicas,FALHOU
F,1997,Pardo,Rio Grande do Norte,SÃO MIGUEL,5617,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,1997,Pardo,Rio Grande do Norte,SÃO MIGUEL,5617,False,False,False,BACHARELADO,Ciências Humanas,FALHOU
F,2000,Branco,Rio Grande do Norte,MACAU,12049,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,2000,Branco,Rio Grande do Norte,MACAU,12049,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1998,Branco,Rio Grande do Norte,NATAL,2111,False,False,False,BACHARELADO,Ciências Biológicas,FALHOU
F,1998,Branco,Rio Grande do Norte,NATAL,2111,False,False,False,BACHARELADO,Ciências Biológicas,FALHOU
F,1998,Branco,Rio Grande do Norte,NATAL,2111,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,NATAL,2498,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,NATAL,2498,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,1999,Pardo,Rio Grande do Norte,NÃO INFORMADO,0,False,False,False,TECNOLÓGICO,Ciências da Saúde,APROVADO
F,2000,Pardo,Rio Grande do Norte,NATAL,1007,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,2000,Pardo,Rio Grande do Norte,NATAL,1007,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,2000,Pardo,Rio Grande do Norte,NATAL,5000,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,2001,Negro,Rio Grande do Norte,ACARI,1147,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,1997,Branco,Rio Grande do Norte,NATAL,2160,False,False,False,TECNOLÓGICO,Ciências da Saúde,APROVADO
F,1997,Branco,Rio Grande do Norte,JOÃO PESSOA,1045,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1999,Branco,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,1999,Branco,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Ciências Biológicas,FALHOU
F,1999,Pardo,Rio Grande do Norte,BOA VISTA,1952,False,False,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
F,2000,Pardo,Rio Grande do Norte,NATAL,1600,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,2000,Pardo,Rio Grande do Norte,NATAL,700,False,False,False,LICENCIATURA,Ciências Biológicas,FALHOU
F,2000,Pardo,Rio Grande do Norte,NATAL,700,False,False,False,LICENCIATURA,Ciências Biológicas,APROVADO
F,2000,Branco,Rio Grande do Norte,MACAU,2886,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
F,1999,Pardo,Rio Grande do Norte,NATAL,7045,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,2001,Branco,Rio Grande do Norte,CAICÓ,2090,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
F,2001,Branco,Rio Grande do Norte,CAICÓ,2090,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,2000,Pardo,Rio Grande do Norte,NÃO INFORMADO,1045,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,1999,Branco,Rio Grande do Norte,NATAL,0,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1999,Branco,Rio Grande do Norte,NATAL,0,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
F,1996,Pardo,Rio Grande do Norte,NATAL,3600,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1996,Pardo,Rio Grande do Norte,NATAL,3600,False,False,False,BACHARELADO,Ciências Biológicas,FALHOU
F,1999,Pardo,Rio Grande do Norte,NATAL,7690,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,2000,Branco,Rio Grande do Norte,CRUZETA,998,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,2000,Branco,Rio Grande do Norte,CRUZETA,998,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,FALHOU
F,1998,Branco,Rio Grande do Norte,CURRAIS NOVOS,1045,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1993,Pardo,Rio Grande do Norte,MOSSORÓ,1129,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
M,1993,Pardo,Rio Grande do Norte,MOSSORÓ,1129,False,False,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
F,1999,Branco,Rio Grande do Norte,CAICÓ,800,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,FALHOU
F,1999,Branco,Rio Grande do Norte,CAICÓ,800,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,2000,Pardo,Rio Grande do Norte,CURRAIS NOVOS,2200,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
F,2000,Pardo,Rio Grande do Norte,CURRAIS NOVOS,2200,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1998,Branco,Rio Grande do Norte,ASSU,3500,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1998,Branco,Rio Grande do Norte,ASSU,3500,False,False,False,BACHARELADO,Ciências Biológicas,FALHOU
F,1997,Branco,Rio Grande do Norte,NATAL,35823,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1999,Pardo,Rio Grande do Norte,NATAL,900,False,False,False,LICENCIATURA,Ciências Biológicas,FALHOU
M,1997,Branco,Rio Grande do Norte,NATAL,954,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
M,1986,Pardo,Rio Grande do Norte,NATAL,2700,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
F,1993,Negro,Rio Grande do Norte,NATAL,1439,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
F,1993,Negro,Rio Grande do Norte,NATAL,1439,False,False,False,BACHARELADO,Ciências Humanas,FALHOU
F,1993,Negro,Rio Grande do Norte,NATAL,1439,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1992,Branco,Rio Grande do Norte,NATAL,3700,False,False,False,BACHARELADO,Ciências Humanas,FALHOU
M,1992,Branco,Rio Grande do Norte,NATAL,3700,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1967,Negro,Rio Grande do Norte,POÇO BRANCO,1039,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",INDEFERIDO
